20.1	167.3	9.1	5.60E+02	1.51E+01	5.29E+02	4.85E+03
20.2	164.1	8.9	5.65E+02	1.53E+01	5.34E+02	4.90E+03
20.3	160.8	8.7	5.70E+02	1.54E+01	5.38E+02	4.94E+03
20.4	157.4	8.6	5.75E+02	1.55E+01	5.43E+02	4.98E+03
20.5	154.1	8.4	5.80E+02	1.57E+01	5.48E+02	5.02E+03
20.6	150.8	8.2	5.84E+02	1.58E+01	5.52E+02	5.06E+03
20.7	147.4	8.0	5.89E+02	1.59E+01	5.56E+02	5.10E+03
20.8	144.1	7.8	5.94E+02	1.60E+01	5.61E+02	5.14E+03
20.9	140.7	7.7	5.98E+02	1.62E+01	5.65E+02	5.18E+03
21	137.4	7.5	6.02E+02	1.63E+01	5.69E+02	5.22E+03
21.1	134.1	7.3	6.07E+02	1.64E+01	5.73E+02	5.26E+03
21.2	130.9	7.1	6.11E+02	1.65E+01	5.77E+02	5.29E+03
21.3	127.6	6.9	6.15E+02	1.66E+01	5.81E+02	5.33E+03
21.4	124.4	6.8	6.19E+02	1.67E+01	5.84E+02	5.36E+03
21.5	121.3	6.6	6.23E+02	1.68E+01	5.88E+02	5.40E+03
21.6	118.1	6.4	6.27E+02	1.69E+01	5.92E+02	5.43E+03
21.7	115.1	6.3	6.30E+02	1.70E+01	5.95E+02	5.46E+03
21.8	112.1	6.1	6.34E+02	1.71E+01	5.99E+02	5.49E+03
21.9	109.1	5.9	6.38E+02	1.72E+01	6.02E+02	5.52E+03
22	106.2	6.8	6.41E+02	1.73E+01	6.05E+02	5.56E+03
22.1	103.4	6.6	6.44E+02	1.74E+01	6.09E+02	5.58E+03
22.2	100.7	6.4	6.48E+02	1.75E+01	6.12E+02	5.61E+03
22.3	98.1	6.3	6.51E+02	1.76E+01	6.15E+02	5.64E+03
22.4	95.5	6.1	6.54E+02	1.77E+01	6.18E+02	5.67E+03
22.5	93.0	6.0	6.57E+02	1.78E+01	6.21E+02	5.70E+03
22.6	90.5	5.8	6.60E+02	1.78E+01	6.24E+02	5.72E+03
22.7	88.1	5.6	6.63E+02	1.79E+01	6.27E+02	5.75E+03
22.8	85.8	5.5	6.66E+02	1.80E+01	6.29E+02	5.77E+03
22.9	83.6	5.4	6.69E+02	1.81E+01	6.32E+02	5.80E+03
23	81.4	5.2	6.72E+02	1.82E+01	6.35E+02	5.82E+03
23.1	79.3	5.1	6.75E+02	1.82E+01	6.37E+02	5.85E+03
23.2	77.3	4.9	6.77E+02	1.83E+01	6.40E+02	5.87E+03
23.3	75.3	4.8	6.80E+02	1.84E+01	6.42E+02	5.89E+03
23.4	73.4	4.7	6.82E+02	1.84E+01	6.44E+02	5.91E+03
23.5	71.5	4.6	6.85E+02	1.85E+01	6.47E+02	5.93E+03
23.6	69.7	4.5	6.87E+02	1.86E+01	6.49E+02	5.96E+03
23.7	68.0	4.4	6.90E+02	1.86E+01	6.51E+02	5.98E+03
23.8	66.3	4.2	6.92E+02	1.87E+01	6.53E+02	6.00E+03
23.9	64.7	4.1	6.94E+02	1.88E+01	6.56E+02	6.02E+03
24	63.1	4.4	6.96E+02	1.88E+01	6.58E+02	6.03E+03
24.1	61.6	4.3	6.99E+02	1.89E+01	6.60E+02	6.05E+03
24.2	60.2	4.2	7.01E+02	1.89E+01	6.62E+02	6.07E+03
24.3	58.8	4.1	7.03E+02	1.90E+01	6.64E+02	6.09E+03
24.4	57.4	4.0	7.05E+02	1.90E+01	6.66E+02	6.11E+03
24.5	56.1	3.9	7.07E+02	1.91E+01	6.68E+02	6.12E+03
24.6	54.9	3.8	7.09E+02	1.92E+01	6.69E+02	6.14E+03
24.7	53.7	3.7	7.11E+02	1.92E+01	6.71E+02	6.16E+03
24.8	52.6	3.7	7.13E+02	1.93E+01	6.73E+02	6.17E+03
24.9	51.5	3.6	7.14E+02	1.93E+01	6.75E+02	6.19E+03
25	50.4	3.5	7.16E+02	1.94E+01	6.76E+02	6.21E+03
25.1	49.4	3.4	7.18E+02	1.94E+01	6.78E+02	6.22E+03
25.2	48.4	3.4	7.20E+02	1.95E+01	6.80E+02	6.24E+03
25.3	47.5	3.3	7.21E+02	1.95E+01	6.81E+02	6.25E+03
25.4	46.6	3.2	7.23E+02	1.95E+01	6.83E+02	6.27E+03
25.5	45.7	3.2	7.25E+02	1.96E+01	6.84E+02	6.28E+03
25.6	44.9	3.1	7.26E+02	1.96E+01	6.86E+02	6.29E+03
25.7	44.1	3.1	7.28E+02	1.97E+01	6.88E+02	6.31E+03
25.8	43.3	3.0	7.30E+02	1.97E+01	6.89E+02	6.32E+03
25.9	42.6	3.0	7.31E+02	1.98E+01	6.90E+02	6.34E+03
26	41.8	3.1	7.33E+02	1.98E+01	6.92E+02	6.35E+03
26.1	41.2	3.0	7.34E+02	1.98E+01	6.93E+02	6.36E+03
26.2	40.5	3.0	7.36E+02	1.99E+01	6.95E+02	6.38E+03
26.3	39.9	2.9	7.37E+02	1.99E+01	6.96E+02	6.39E+03
26.4	39.3	2.9	7.39E+02	2.00E+01	6.98E+02	6.40E+03
26.5	38.7	2.8	7.40E+02	2.00E+01	6.99E+02	6.41E+03
26.6	38.1	2.8	7.41E+02	2.00E+01	7.00E+02	6.43E+03
26.7	37.6	2.8	7.43E+02	2.01E+01	7.02E+02	6.44E+03
26.8	37.1	2.7	7.44E+02	2.01E+01	7.03E+02	6.45E+03
26.9	36.6	2.7	7.46E+02	2.02E+01	7.04E+02	6.46E+03
27	36.1	2.7	7.47E+02	2.02E+01	7.06E+02	6.47E+03
27.1	35.6	2.6	7.48E+02	2.02E+01	7.07E+02	6.49E+03
27.2	35.2	2.6	7.50E+02	2.03E+01	7.08E+02	6.50E+03
27.3	34.8	2.6	7.51E+02	2.03E+01	7.09E+02	6.51E+03
27.4	34.4	2.5	7.52E+02	2.03E+01	7.11E+02	6.52E+03
27.5	34.0	2.5	7.54E+02	2.04E+01	7.12E+02	6.53E+03
27.6	33.6	2.5	7.55E+02	2.04E+01	7.13E+02	6.54E+03
27.7	33.2	2.4	7.56E+02	2.04E+01	7.14E+02	6.55E+03
27.8	32.9	2.4	7.58E+02	2.05E+01	7.15E+02	6.56E+03
27.9	32.6	2.4	7.59E+02	2.05E+01	7.17E+02	6.58E+03
28	32.2	2.5	7.60E+02	2.05E+01	7.18E+02	6.59E+03
28.1	31.9	2.5	7.61E+02	2.06E+01	7.19E+02	6.60E+03
28.2	31.6	2.5	7.63E+02	2.06E+01	7.20E+02	6.61E+03
28.3	31.4	2.4	7.64E+02	2.06E+01	7.21E+02	6.62E+03
28.4	31.1	2.4	7.65E+02	2.07E+01	7.23E+02	6.63E+03
28.5	30.8	2.4	7.66E+02	2.07E+01	7.24E+02	6.64E+03
28.6	30.6	2.4	7.68E+02	2.07E+01	7.25E+02	6.65E+03
28.7	30.3	2.4	7.69E+02	2.08E+01	7.26E+02	6.66E+03
28.8	30.1	2.3	7.70E+02	2.08E+01	7.27E+02	6.67E+03
28.9	29.9	2.3	7.71E+02	2.08E+01	7.28E+02	6.68E+03
29	29.7	2.3	7.72E+02	2.09E+01	7.30E+02	6.69E+03
29.1	29.4	2.3	7.74E+02	2.09E+01	7.31E+02	6.70E+03
29.2	29.3	2.3	7.75E+02	2.09E+01	7.32E+02	6.71E+03
29.3	29.1	2.3	7.76E+02	2.10E+01	7.33E+02	6.72E+03
29.4	28.9	2.2	7.77E+02	2.10E+01	7.34E+02	6.74E+03
29.5	28.7	2.2	7.78E+02	2.10E+01	7.35E+02	6.75E+03
29.6	28.5	2.2	7.80E+02	2.11E+01	7.36E+02	6.76E+03
29.7	28.4	2.2	7.81E+02	2.11E+01	7.37E+02	6.77E+03
29.8	28.2	2.2	7.82E+02	2.11E+01	7.38E+02	6.78E+03
29.9	28.1	2.2	7.83E+02	2.12E+01	7.40E+02	6.79E+03
30	27.9	2.2	7.84E+02	2.12E+01	7.41E+02	6.80E+03
30.1	27.8	2.2	7.85E+02	2.12E+01	7.42E+02	6.81E+03
30.2	27.7	2.2	7.87E+02	2.13E+01	7.43E+02	6.82E+03
30.3	27.5	2.2	7.88E+02	2.13E+01	7.44E+02	6.83E+03
30.4	27.4	2.2	7.89E+02	2.13E+01	7.45E+02	6.84E+03
30.5	27.3	2.2	7.90E+02	2.14E+01	7.46E+02	6.85E+03
30.6	27.2	2.2	7.91E+02	2.14E+01	7.47E+02	6.86E+03
30.7	27.1	2.2	7.92E+02	2.14E+01	7.48E+02	6.87E+03
30.8	27.0	2.2	7.93E+02	2.14E+01	7.49E+02	6.88E+03
30.9	26.9	2.2	7.95E+02	2.15E+01	7.50E+02	6.89E+03
31	26.8	2.2	7.96E+02	2.15E+01	7.51E+02	6.90E+03
31.1	26.7	2.1	7.97E+02	2.15E+01	7.53E+02	6.91E+03
31.2	26.6	2.1	7.98E+02	2.16E+01	7.54E+02	6.91E+03
31.3	26.5	2.1	7.99E+02	2.16E+01	7.55E+02	6.92E+03
31.4	26.4	2.1	8.00E+02	2.16E+01	7.56E+02	6.93E+03
31.5	26.4	2.1	8.01E+02	2.17E+01	7.57E+02	6.94E+03
31.6	26.3	2.1	8.02E+02	2.17E+01	7.58E+02	6.95E+03
31.7	26.2	2.1	8.04E+02	2.17E+01	7.59E+02	6.96E+03
31.8	26.2	2.1	8.05E+02	2.17E+01	7.60E+02	6.97E+03
31.9	26.1	2.1	8.06E+02	2.18E+01	7.61E+02	6.98E+03
32	26.0	2.3	8.07E+02	2.18E+01	7.62E+02	6.99E+03
32.1	26.0	2.3	8.08E+02	2.18E+01	7.63E+02	7.00E+03
32.2	25.9	2.2	8.09E+02	2.19E+01	7.64E+02	7.01E+03
32.3	25.9	2.2	8.10E+02	2.19E+01	7.65E+02	7.02E+03
32.4	25.8	2.2	8.11E+02	2.19E+01	7.66E+02	7.03E+03
32.5	25.8	2.2	8.12E+02	2.20E+01	7.67E+02	7.04E+03
32.6	25.7	2.2	8.14E+02	2.20E+01	7.68E+02	7.05E+03
32.7	25.7	2.2	8.15E+02	2.20E+01	7.69E+02	7.06E+03
32.8	25.6	2.2	8.16E+02	2.20E+01	7.71E+02	7.07E+03
32.9	25.6	2.2	8.17E+02	2.21E+01	7.72E+02	7.08E+03
33	25.5	2.2	8.18E+02	2.21E+01	7.73E+02	7.09E+03
33.1	25.5	2.2	8.19E+02	2.21E+01	7.74E+02	7.10E+03
33.2	25.5	2.2	8.20E+02	2.22E+01	7.75E+02	7.11E+03
33.3	25.4	2.2	8.21E+02	2.22E+01	7.76E+02	7.12E+03
33.4	25.4	2.2	8.23E+02	2.22E+01	7.77E+02	7.13E+03
33.5	25.4	2.2	8.24E+02	2.23E+01	7.78E+02	7.14E+03
33.6	25.3	2.2	8.25E+02	2.23E+01	7.79E+02	7.15E+03
33.7	25.3	2.2	8.26E+02	2.23E+01	7.80E+02	7.16E+03
33.8	25.3	2.2	8.27E+02	2.24E+01	7.81E+02	7.17E+03
33.9	25.3	2.2	8.28E+02	2.24E+01	7.82E+02	7.18E+03
34	25.2	2.5	8.29E+02	2.24E+01	7.83E+02	7.19E+03
34.1	25.2	2.5	8.30E+02	2.24E+01	7.84E+02	7.20E+03
34.2	25.2	2.5	8.32E+02	2.25E+01	7.85E+02	7.21E+03
34.3	25.2	2.5	8.33E+02	2.25E+01	7.86E+02	7.22E+03
34.4	25.1	2.5	8.34E+02	2.25E+01	7.88E+02	7.23E+03
34.5	25.1	2.5	8.35E+02	2.26E+01	7.89E+02	7.24E+03
34.6	25.1	2.5	8.36E+02	2.26E+01	7.90E+02	7.25E+03
34.7	25.1	2.5	8.37E+02	2.26E+01	7.91E+02	7.26E+03
34.8	25.1	2.5	8.38E+02	2.27E+01	7.92E+02	7.27E+03
34.9	25.1	2.5	8.40E+02	2.27E+01	7.93E+02	7.28E+03
35	25.0	2.5	8.41E+02	2.27E+01	7.94E+02	7.29E+03
35.1	25.0	2.5	8.42E+02	2.28E+01	7.95E+02	7.30E+03
35.2	25.0	2.5	8.43E+02	2.28E+01	7.96E+02	7.31E+03
35.3	25.0	2.5	8.44E+02	2.28E+01	7.97E+02	7.32E+03
35.4	25.0	2.5	8.45E+02	2.28E+01	7.98E+02	7.33E+03
35.5	25.0	2.5	8.47E+02	2.29E+01	7.99E+02	7.34E+03
35.6	25.0	2.5	8.48E+02	2.29E+01	8.01E+02	7.35E+03
35.7	25.0	2.5	8.49E+02	2.29E+01	8.02E+02	7.36E+03
35.8	25.0	2.5	8.50E+02	2.30E+01	8.03E+02	7.37E+03
35.9	25.0	2.5	8.51E+02	2.30E+01	8.04E+02	7.38E+03
