 -2.8000000000E+02 -2.8000000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.7440000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.6880000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.6320000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.5760000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.5200000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.4640000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.4080000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.3520000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.2960000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.2400000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.1840000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.1280000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.0720000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -2.0160000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.9600000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.9040000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.8480000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.7920000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.7360000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.6800000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.6240000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.5680000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.5120000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.4560000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.4000000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.3440000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.2880000000E+02  0.00000E+00  0.00000E+00
 -2.8000000000E+02 -1.2320000000E+02  0.00000E+00  0.00000E+00
